slide,histology_measurement,sum/avg_per_image,slide_image
3024,melanophores_thickness_px,67.77245232,3024_40x_6
3024,xanthophores_area_px,2236.022937,3024_40x_1
3024,xanthophores_area_px,3226.935262,3024_40x_2
3024,xanthophores_area_px,2551.982626,3024_40x_3
3024,xanthophores_area_px,3140.213949,3024_40x_4
3024,xanthophores_area_px,2806.526996,3024_40x_5
3024,xanthophores_area_px,2782.06823,3024_40x_6
3024,xanthophores_thickness_px,29.79423079,3024_40x_1
3024,xanthophores_thickness_px,31.25466306,3024_40x_2
3024,xanthophores_thickness_px,27.09878719,3024_40x_3
3024,xanthophores_thickness_px,27.18110421,3024_40x_4
3024,xanthophores_thickness_px,27.75597902,3024_40x_5
3024,xanthophores_thickness_px,27.72311574,3024_40x_6
3224,tissue_thickness,7.161953426,3224_40x_1
3224,tissue_thickness,7.002669572,3224_40x_2
3224,tissue_thickness,7.33614204,3224_40x_3
3224,tissue_thickness,5.272379781,3224_40x_4
3224,tissue_thickness,6.898448558,3224_40x_5
3224,tissue_thickness,6.425368083,3224_40x_6
3224,collagen_layer_px,0.043247497,3224_40x_1
3224,collagen_layer_px,0.039266868,3224_40x_2
3224,collagen_layer_px,0.031667857,3224_40x_3
3224,collagen_layer_px,0.04077446,3224_40x_4
3224,collagen_layer_px,0.040488665,3224_40x_5
3224,collagen_layer_px,0.041551107,3224_40x_6
3224,iridophores_area_px,3346.960216,3224_40x_1
3224,iridophores_area_px,2858.191189,3224_40x_2
3224,iridophores_area_px,3002.738214,3224_40x_3
3224,iridophores_area_px,2205.146584,3224_40x_4
3224,iridophores_area_px,3325.676288,3224_40x_5
3224,iridophores_area_px,3203.287507,3224_40x_6
3224,iridophores_thickness_px,16.51069998,3224_40x_1
3224,iridophores_thickness_px,14.57624402,3224_40x_2
3224,iridophores_thickness_px,17.12419184,3224_40x_3
3224,iridophores_thickness_px,17.59128436,3224_40x_4
3224,iridophores_thickness_px,16.78428501,3224_40x_5
3224,iridophores_thickness_px,15.51803318,3224_40x_6
3224,melanophores_area_px,11864.28023,3224_40x_1
3224,melanophores_area_px,12004.18785,3224_40x_2
3224,melanophores_area_px,12448.35249,3224_40x_3
3224,melanophores_area_px,12201.85339,3224_40x_4
3224,melanophores_area_px,11731.69602,3224_40x_5
3224,melanophores_area_px,11612.23993,3224_40x_6
3224,melanophores_thickness_px,52.35629944,3224_40x_1
3224,melanophores_thickness_px,50.48015578,3224_40x_2
3224,melanophores_thickness_px,58.59002633,3224_40x_3
3224,melanophores_thickness_px,49.14844957,3224_40x_4
3224,melanophores_thickness_px,52.73062005,3224_40x_5
3224,melanophores_thickness_px,53.38065343,3224_40x_6
3224,xanthophores_area_px,4201.053434,3224_40x_1
3224,xanthophores_area_px,4089.457356,3224_40x_2
3224,xanthophores_area_px,4149.940616,3224_40x_3
3224,xanthophores_area_px,4152.624748,3224_40x_4
3224,xanthophores_area_px,4232.204901,3224_40x_5
3224,xanthophores_area_px,3933.290377,3224_40x_6
3224,xanthophores_thickness_px,32.97068099,3224_40x_1
3224,xanthophores_thickness_px,26.93009813,3224_40x_2
3224,xanthophores_thickness_px,29.06653107,3224_40x_3
3224,xanthophores_thickness_px,26.40498878,3224_40x_4
3224,xanthophores_thickness_px,24.5494315,3224_40x_5
3224,xanthophores_thickness_px,24.32916952,3224_40x_6
1118,tissue_thickness,18.50609682,1118_40x_1
1118,tissue_thickness,20.83321434,1118_40x_2
1118,tissue_thickness,17.22392853,1118_40x_3
1118,tissue_thickness,18.82898961,1118_40x_4
1118,tissue_thickness,18.60272805,1118_40x_5
1118,tissue_thickness,13.88504265,1118_40x_6
1118,collagen_layer_px,0.002777697,1118_40x_1
1118,collagen_layer_px,0.002808013,1118_40x_2
1118,collagen_layer_px,0.002762797,1118_40x_3
1118,collagen_layer_px,0.002394695,1118_40x_4
1118,collagen_layer_px,0.002499215,1118_40x_5
1118,collagen_layer_px,0.00273557,1118_40x_6
1118,iridophores_area_px,254.2895491,1118_40x_1
1118,iridophores_area_px,274.2382903,1118_40x_2
1118,iridophores_area_px,221.826897,1118_40x_3
1118,iridophores_area_px,248.828975,1118_40x_4
1118,iridophores_area_px,254.7057377,1118_40x_5
1118,iridophores_area_px,182.6305509,1118_40x_6
1118,iridophores_thickness_px,22.69777083,1118_40x_1
1118,iridophores_thickness_px,22.39728404,1118_40x_2
1118,iridophores_thickness_px,22.16660041,1118_40x_3
1118,iridophores_thickness_px,17.09436533,1118_40x_4
1118,iridophores_thickness_px,18.46835776,1118_40x_5
1118,iridophores_thickness_px,22.93562163,1118_40x_6
1118,melanophores_area_px,59334.97105,1118_40x_1
1118,melanophores_area_px,62991.12572,1118_40x_2
1118,melanophores_area_px,51650.72575,1118_40x_3
1118,melanophores_area_px,62057.55786,1118_40x_4
1118,melanophores_area_px,52917.58599,1118_40x_5
1118,melanophores_area_px,69092.03364,1118_40x_6
1118,melanophores_thickness_px,76.3300687,1118_40x_1
1118,melanophores_thickness_px,86.22035536,1118_40x_2
1118,melanophores_thickness_px,74.61069792,1118_40x_3
1118,melanophores_thickness_px,72.6356234,1118_40x_4
1118,melanophores_thickness_px,88.40237163,1118_40x_5
1118,melanophores_thickness_px,71.06088299,1118_40x_6
1118,xanthophores_area_px,4503.418551,1118_40x_1
1118,xanthophores_area_px,3771.720436,1118_40x_2
1118,xanthophores_area_px,4773.138832,1118_40x_3
1118,xanthophores_area_px,4873.31937,1118_40x_4
1118,xanthophores_area_px,5203.557596,1118_40x_5
1118,xanthophores_area_px,4504.365215,1118_40x_6
1118,xanthophores_thickness_px,35.92400823,1118_40x_1
1118,xanthophores_thickness_px,32.79595258,1118_40x_2
1118,xanthophores_thickness_px,37.23083997,1118_40x_3
1118,xanthophores_thickness_px,37.8992557,1118_40x_4
1118,xanthophores_thickness_px,38.35816067,1118_40x_5
1118,xanthophores_thickness_px,36.61178284,1118_40x_6
1119,tissue_thickness,21.75822305,1119_40x_1
1119,tissue_thickness,19.8073653,1119_40x_2
1119,tissue_thickness,23.94302361,1119_40x_3
1119,tissue_thickness,25.39356168,1119_40x_4
1119,tissue_thickness,25.57281725,1119_40x_5
1119,tissue_thickness,20.9850091,1119_40x_6
1119,collagen_layer_px,0.002959346,1119_40x_1
1119,collagen_layer_px,0.003544101,1119_40x_2
1119,collagen_layer_px,0.003540472,1119_40x_3
1119,collagen_layer_px,0.003502109,1119_40x_4
1119,collagen_layer_px,0.003371317,1119_40x_5
1119,collagen_layer_px,0.003441705,1119_40x_6
1119,iridophores_area_px,1443.76276,1119_40x_1
1119,iridophores_area_px,1391.202379,1119_40x_2
1119,iridophores_area_px,1399.928657,1119_40x_3
1119,iridophores_area_px,1601.725471,1119_40x_4
1119,iridophores_area_px,1577.239146,1119_40x_5
1119,iridophores_area_px,1329.641588,1119_40x_6
1119,iridophores_thickness_px,42.72083049,1119_40x_1
1119,iridophores_thickness_px,48.33245333,1119_40x_2
1119,iridophores_thickness_px,41.87210334,1119_40x_3
1119,iridophores_thickness_px,32.85908179,1119_40x_4
1119,iridophores_thickness_px,47.83334552,1119_40x_5
1119,iridophores_thickness_px,42.70218552,1119_40x_6
1119,melanophores_area_px,30783.66978,1119_40x_1
1119,melanophores_area_px,23663.56618,1119_40x_2
1119,melanophores_area_px,24274.34267,1119_40x_3
1119,melanophores_area_px,23601.96901,1119_40x_4
1119,melanophores_area_px,25290.63423,1119_40x_5
1119,melanophores_area_px,18523.8181,1119_40x_6
1119,melanophores_thickness_px,171.6221249,1119_40x_1
1119,melanophores_thickness_px,182.6660961,1119_40x_2
1119,melanophores_thickness_px,204.9136973,1119_40x_3
1119,melanophores_thickness_px,168.1195477,1119_40x_4
1119,melanophores_thickness_px,177.1299942,1119_40x_5
1119,melanophores_thickness_px,158.2685398,1119_40x_6
1119,xanthophores_area_px,7942.786232,1119_40x_1
1119,xanthophores_area_px,7369.43289,1119_40x_2
1119,xanthophores_area_px,8467.344892,1119_40x_3
1119,xanthophores_area_px,8018.29333,1119_40x_4
1119,xanthophores_area_px,8140.576195,1119_40x_5
1119,xanthophores_area_px,7873.586462,1119_40x_6
1119,xanthophores_thickness_px,75.80049895,1119_40x_1
1119,xanthophores_thickness_px,70.11333408,1119_40x_2
1119,xanthophores_thickness_px,60.96946282,1119_40x_3
1119,xanthophores_thickness_px,55.47613195,1119_40x_4
1119,xanthophores_thickness_px,54.8073167,1119_40x_5
1119,xanthophores_thickness_px,66.77325551,1119_40x_6
1120,tissue_thickness,15.08709294,1120_40x_1
1120,tissue_thickness,14.1145566,1120_40x_2
1120,tissue_thickness,14.39645395,1120_40x_3
1120,tissue_thickness,19.93319221,1120_40x_4
1120,tissue_thickness,14.9191393,1120_40x_5
1120,tissue_thickness,13.049565,1120_40x_6
1120,collagen_layer_px,0.002108594,1120_40x_1
1120,collagen_layer_px,0.002346362,1120_40x_2
1120,collagen_layer_px,0.002011983,1120_40x_3
1120,collagen_layer_px,0.002470801,1120_40x_4
1120,collagen_layer_px,0.002051947,1120_40x_5
1120,collagen_layer_px,0.002562279,1120_40x_6
1120,iridophores_area_px,2344.21286,1120_40x_1
1120,iridophores_area_px,2188.680155,1120_40x_2
1120,iridophores_area_px,2290.797358,1120_40x_3
1120,iridophores_area_px,2078.193856,1120_40x_4
1120,iridophores_area_px,1909.499628,1120_40x_5
1120,iridophores_area_px,1926.616142,1120_40x_6
1120,iridophores_thickness_px,18.99183095,1120_40x_1
1120,iridophores_thickness_px,21.00356838,1120_40x_2
1120,iridophores_thickness_px,23.23451555,1120_40x_3
1120,iridophores_thickness_px,20.91897252,1120_40x_4
1120,iridophores_thickness_px,21.66881968,1120_40x_5
1120,iridophores_thickness_px,23.54229293,1120_40x_6
1120,melanophores_area_px,16024.46347,1120_40x_1
1120,melanophores_area_px,25950.07841,1120_40x_2
1120,melanophores_area_px,24392.69204,1120_40x_3
1120,melanophores_area_px,24873.59332,1120_40x_4
1120,melanophores_area_px,25634.92822,1120_40x_5
1120,melanophores_area_px,23018.74455,1120_40x_6
1120,melanophores_thickness_px,95.09299461,1120_40x_1
1120,melanophores_thickness_px,93.65670291,1120_40x_2
1120,melanophores_thickness_px,71.43548347,1120_40x_3
1120,melanophores_thickness_px,79.12478754,1120_40x_4
1120,melanophores_thickness_px,84.93122209,1120_40x_5
1120,melanophores_thickness_px,96.37880938,1120_40x_6
1120,xanthophores_area_px,5389.251211,1120_40x_1
1120,xanthophores_area_px,4435.83868,1120_40x_2
1120,xanthophores_area_px,4437.826082,1120_40x_3
1120,xanthophores_area_px,4908.030236,1120_40x_4
1120,xanthophores_area_px,5622.525441,1120_40x_5
1120,xanthophores_area_px,4516.70835,1120_40x_6
1120,xanthophores_thickness_px,42.73119459,1120_40x_1
1120,xanthophores_thickness_px,45.80713751,1120_40x_2
1120,xanthophores_thickness_px,33.75896166,1120_40x_3
1120,xanthophores_thickness_px,52.69990985,1120_40x_4
1120,xanthophores_thickness_px,47.47491646,1120_40x_5
1120,xanthophores_thickness_px,41.22787992,1120_40x_6
1121,tissue_thickness,23.35062922,1121_40x_1
1121,tissue_thickness,24.02317482,1121_40x_2
1121,tissue_thickness,24.17952978,1121_40x_3
1121,tissue_thickness,24.5710347,1121_40x_4
1121,tissue_thickness,25.59843267,1121_40x_5
1121,tissue_thickness,21.31719881,1121_40x_6
1121,collagen_layer_px,0.003582558,1121_40x_1
1121,collagen_layer_px,0.003318557,1121_40x_2
1121,collagen_layer_px,0.003282133,1121_40x_3
1121,collagen_layer_px,0.003737461,1121_40x_4
1121,collagen_layer_px,0.003657251,1121_40x_5
1121,collagen_layer_px,0.003607536,1121_40x_6
1121,iridophores_area_px,980.0994895,1121_40x_1
1121,iridophores_area_px,1186.320121,1121_40x_2
1121,iridophores_area_px,944.8988679,1121_40x_3
1121,iridophores_area_px,1378.526989,1121_40x_4
1121,iridophores_area_px,1149.034297,1121_40x_5
1121,iridophores_area_px,1326.460236,1121_40x_6
1121,iridophores_thickness_px,21.25630337,1121_40x_1
1121,iridophores_thickness_px,17.8205418,1121_40x_2
1121,iridophores_thickness_px,18.71312499,1121_40x_3
1121,iridophores_thickness_px,20.50236301,1121_40x_4
1121,iridophores_thickness_px,16.24981149,1121_40x_5
1121,iridophores_thickness_px,17.23785535,1121_40x_6
1121,melanophores_area_px,14899.45148,1121_40x_1
1121,melanophores_area_px,10038.78622,1121_40x_2
1121,melanophores_area_px,11608.64784,1121_40x_3
1121,melanophores_area_px,12721.6343,1121_40x_4
1121,melanophores_area_px,11241.70351,1121_40x_5
1121,melanophores_area_px,13062.07666,1121_40x_6
1121,melanophores_thickness_px,96.93449942,1121_40x_1
1121,melanophores_thickness_px,99.08055876,1121_40x_2
1121,melanophores_thickness_px,92.4457538,1121_40x_3
1121,melanophores_thickness_px,90.37232528,1121_40x_4
1121,melanophores_thickness_px,93.23496862,1121_40x_5
1121,melanophores_thickness_px,94.93189413,1121_40x_6
1121,xanthophores_area_px,6850.878696,1121_40x_1
1121,xanthophores_area_px,5880.296039,1121_40x_2
1121,xanthophores_area_px,8508.791627,1121_40x_3
1121,xanthophores_area_px,8169.545862,1121_40x_4
1121,xanthophores_area_px,7029.632536,1121_40x_5
1121,xanthophores_area_px,7724.99524,1121_40x_6
1121,xanthophores_thickness_px,52.64699158,1121_40x_1
1121,xanthophores_thickness_px,46.57028754,1121_40x_2
1121,xanthophores_thickness_px,55.15998049,1121_40x_3
1121,xanthophores_thickness_px,53.83674436,1121_40x_4
1121,xanthophores_thickness_px,57.9182143,1121_40x_5
1121,xanthophores_thickness_px,47.12778173,1121_40x_6
1122,tissue_thickness,18.12906869,1122_40x_1
1122,tissue_thickness,19.86730265,1122_40x_2
1122,tissue_thickness,22.06368778,1122_40x_3
1122,tissue_thickness,23.36405055,1122_40x_4
1122,tissue_thickness,16.51262697,1122_40x_5
1122,tissue_thickness,23.36326337,1122_40x_6
1122,collagen_layer_px,0.0029815,1122_40x_1
1122,collagen_layer_px,0.003327431,1122_40x_2
1122,collagen_layer_px,0.003059129,1122_40x_3
1122,collagen_layer_px,0.003272716,1122_40x_4
1122,collagen_layer_px,0.002710506,1122_40x_5
1122,collagen_layer_px,0.002910546,1122_40x_6
1122,iridophores_area_px,1904.16436,1122_40x_1
1122,iridophores_area_px,2157.300873,1122_40x_2
1122,iridophores_area_px,2441.142754,1122_40x_3
1122,iridophores_area_px,2160.764023,1122_40x_4
1122,iridophores_area_px,2141.761021,1122_40x_5
1122,iridophores_area_px,2232.386968,1122_40x_6
1122,iridophores_thickness_px,26.03600035,1122_40x_1
1122,iridophores_thickness_px,27.61939614,1122_40x_2
1122,iridophores_thickness_px,30.12216681,1122_40x_3
1122,iridophores_thickness_px,27.73201482,1122_40x_4
1122,iridophores_thickness_px,28.07012707,1122_40x_5
1122,iridophores_thickness_px,26.68029482,1122_40x_6
1122,melanophores_area_px,97980.32621,1122_40x_1
1122,melanophores_area_px,100935.1547,1122_40x_2
1122,melanophores_area_px,92272.90226,1122_40x_3
1122,melanophores_area_px,110506.6897,1122_40x_4
1122,melanophores_area_px,92835.44303,1122_40x_5
1122,melanophores_area_px,84034.48402,1122_40x_6
1122,melanophores_thickness_px,102.6861956,1122_40x_1
1122,melanophores_thickness_px,105.6502869,1122_40x_2
1122,melanophores_thickness_px,99.54118516,1122_40x_3
1122,melanophores_thickness_px,94.2863825,1122_40x_4
1122,melanophores_thickness_px,116.538631,1122_40x_5
1122,melanophores_thickness_px,100.5573189,1122_40x_6
1122,xanthophores_area_px,18860.96152,1122_40x_1
1122,xanthophores_area_px,18363.20924,1122_40x_2
1122,xanthophores_area_px,21576.93967,1122_40x_3
1122,xanthophores_area_px,22452.73714,1122_40x_4
1122,xanthophores_area_px,21042.92891,1122_40x_5
1122,xanthophores_area_px,18566.74352,1122_40x_6
1122,xanthophores_thickness_px,68.55006354,1122_40x_1
1122,xanthophores_thickness_px,51.87648078,1122_40x_2
1122,xanthophores_thickness_px,58.41548499,1122_40x_3
1122,xanthophores_thickness_px,56.24720857,1122_40x_4
1122,xanthophores_thickness_px,58.00838962,1122_40x_5
1122,xanthophores_thickness_px,69.1223725,1122_40x_6
1124,tissue_thickness,21.77255879,1124_40x_1
1124,tissue_thickness,19.29877063,1124_40x_2
1124,tissue_thickness,20.75476114,1124_40x_3
1124,tissue_thickness,23.22653612,1124_40x_4
1124,tissue_thickness,23.78407394,1124_40x_5
1124,collagen_layer_px,0.003125945,1124_40x_1
1124,collagen_layer_px,0.003211712,1124_40x_2
1124,collagen_layer_px,0.003233803,1124_40x_3
1124,collagen_layer_px,0.002742517,1124_40x_4
1124,collagen_layer_px,0.00246692,1124_40x_5
1124,iridophores_area_px,5006.204637,1124_40x_1
1124,iridophores_area_px,5651.706497,1124_40x_2
1124,iridophores_area_px,5187.331738,1124_40x_3
1124,iridophores_area_px,4440.876162,1124_40x_4
1124,iridophores_area_px,5404.281019,1124_40x_5
1124,iridophores_thickness_px,17.75119552,1124_40x_1
1124,iridophores_thickness_px,13.99103932,1124_40x_2
1124,iridophores_thickness_px,17.4285891,1124_40x_3
1124,iridophores_thickness_px,16.98259001,1124_40x_4
1124,iridophores_thickness_px,16.91139301,1124_40x_5
1124,melanophores_area_px,102462.1423,1124_40x_1
1124,melanophores_area_px,77709.28882,1124_40x_2
1124,melanophores_area_px,97375.45393,1124_40x_3
1124,melanophores_area_px,99797.74919,1124_40x_4
1124,melanophores_area_px,81097.27222,1124_40x_5
1124,melanophores_thickness_px,148.2416534,1124_40x_1
1124,melanophores_thickness_px,162.6625254,1124_40x_2
1124,melanophores_thickness_px,146.082726,1124_40x_3
1124,melanophores_thickness_px,154.0506197,1124_40x_4
1124,melanophores_thickness_px,166.3499936,1124_40x_5
1124,xanthophores_area_px,23797.44399,1124_40x_1
1124,xanthophores_area_px,25973.19247,1124_40x_2
1124,xanthophores_area_px,29624.65588,1124_40x_3
1124,xanthophores_area_px,29310.28752,1124_40x_4
1124,xanthophores_area_px,29137.70918,1124_40x_5
1124,xanthophores_thickness_px,60.86410705,1124_40x_1
1124,xanthophores_thickness_px,52.9698357,1124_40x_2
1124,xanthophores_thickness_px,58.47699197,1124_40x_3
1124,xanthophores_thickness_px,59.56250591,1124_40x_4
1124,xanthophores_thickness_px,61.97946164,1124_40x_5
